StateWellNumber,County,Aquifer,Status,MeasurementMonth,MeasurementDay,MeasurementYear,MeasurementDate,MeasurementTime,DepthFromLSD,LandElevation,LandElevationMethod,WaterElevation,MeasurementNumber,MeasuringAgency,MethodOfMeasurement,Remarks,Comments,CreatedDate,LastUpdateDate
4655603,Pecos,Pecos Valley/Dockum,Publishable,11,5,2008,11/5/08,,215.25,2694,Interpolated From Topo Map,2478.75,1,Groundwater Conservation District,Recorder (Float or Transducer),,,1/26/09,1/26/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,11,10,2008,11/10/08,,215.11,2694,Interpolated From Topo Map,2478.89,1,Groundwater Conservation District,Recorder (Float or Transducer),,,1/26/09,1/26/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,11,15,2008,11/15/08,,215.63,2694,Interpolated From Topo Map,2478.37,1,Groundwater Conservation District,Recorder (Float or Transducer),,,1/26/09,1/26/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,11,20,2008,11/20/08,,215.14,2694,Interpolated From Topo Map,2478.86,1,Groundwater Conservation District,Recorder (Float or Transducer),,,1/26/09,1/26/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,11,25,2008,11/25/08,,214.94,2694,Interpolated From Topo Map,2479.06,1,Groundwater Conservation District,Recorder (Float or Transducer),,,1/26/09,1/26/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,11,30,2008,11/30/08,,214.71,2694,Interpolated From Topo Map,2479.29,1,Groundwater Conservation District,Recorder (Float or Transducer),,,1/26/09,1/26/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,12,5,2008,12/5/08,,214.83,2694,Interpolated From Topo Map,2479.17,1,Groundwater Conservation District,Recorder (Float or Transducer),,,1/26/09,1/26/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,12,10,2008,12/10/08,,214.75,2694,Interpolated From Topo Map,2479.25,1,Groundwater Conservation District,Recorder (Float or Transducer),,,1/26/09,1/26/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,12,15,2008,12/15/08,,214.32,2694,Interpolated From Topo Map,2479.68,1,Groundwater Conservation District,Recorder (Float or Transducer),,,1/26/09,1/26/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,12,20,2008,12/20/08,,214.25,2694,Interpolated From Topo Map,2479.75,1,Groundwater Conservation District,Recorder (Float or Transducer),,,1/26/09,1/26/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,12,25,2008,12/25/08,,214,2694,Interpolated From Topo Map,2480,1,Groundwater Conservation District,Recorder (Float or Transducer),,,1/26/09,1/26/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,12,30,2008,12/30/08,,214.05,2694,Interpolated From Topo Map,2479.95,1,Groundwater Conservation District,Recorder (Float or Transducer),,,1/26/09,1/26/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,1,5,2009,1/5/09,,213.73,2694,Interpolated From Topo Map,2480.27,1,Groundwater Conservation District,Recorder (Float or Transducer),,,1/26/09,1/26/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,2,5,2009,2/5/09,,213.08,2694,Interpolated From Topo Map,2480.92,1,Groundwater Conservation District,Recorder (Float or Transducer),,,6/22/09,6/22/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,2,10,2009,2/10/09,,212.49,2694,Interpolated From Topo Map,2481.51,1,Groundwater Conservation District,Recorder (Float or Transducer),,,6/22/09,6/22/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,2,15,2009,2/15/09,,212.68,2694,Interpolated From Topo Map,2481.32,1,Groundwater Conservation District,Recorder (Float or Transducer),,,6/22/09,6/22/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,2,20,2009,2/20/09,,212.67,2694,Interpolated From Topo Map,2481.33,1,Groundwater Conservation District,Recorder (Float or Transducer),,,6/22/09,6/22/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,2,25,2009,2/25/09,,212.96,2694,Interpolated From Topo Map,2481.04,1,Groundwater Conservation District,Recorder (Float or Transducer),,,6/22/09,6/22/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,2,28,2009,2/28/09,,213.17,2694,Interpolated From Topo Map,2480.83,1,Groundwater Conservation District,Recorder (Float or Transducer),,,6/22/09,6/22/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,3,5,2009,3/5/09,,213.57,2694,Interpolated From Topo Map,2480.43,1,Groundwater Conservation District,Recorder (Float or Transducer),,,6/22/09,6/22/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,3,10,2009,3/10/09,,213.78,2694,Interpolated From Topo Map,2480.22,1,Groundwater Conservation District,Recorder (Float or Transducer),,,6/22/09,6/22/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,3,15,2009,3/15/09,,213.68,2694,Interpolated From Topo Map,2480.32,1,Groundwater Conservation District,Recorder (Float or Transducer),,,6/22/09,6/22/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,3,20,2009,3/20/09,,213.51,2694,Interpolated From Topo Map,2480.49,1,Groundwater Conservation District,Recorder (Float or Transducer),,,6/25/09,6/25/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,3,25,2009,3/25/09,,213.34,2694,Interpolated From Topo Map,2480.66,1,Groundwater Conservation District,Recorder (Float or Transducer),,,6/25/09,6/25/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,3,30,2009,3/30/09,,213.33,2694,Interpolated From Topo Map,2480.67,1,Groundwater Conservation District,Recorder (Float or Transducer),,,6/25/09,6/25/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,4,5,2009,4/5/09,,213.85,2694,Interpolated From Topo Map,2480.15,1,Groundwater Conservation District,Recorder (Float or Transducer),,,6/25/09,6/25/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,4,10,2009,4/10/09,,213.91,2694,Interpolated From Topo Map,2480.09,1,Groundwater Conservation District,Recorder (Float or Transducer),,,6/25/09,6/25/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,4,15,2009,4/15/09,,214.17,2694,Interpolated From Topo Map,2479.83,1,Groundwater Conservation District,Recorder (Float or Transducer),,,6/25/09,6/25/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,4,20,2009,4/20/09,,214.77,2694,Interpolated From Topo Map,2479.23,1,Groundwater Conservation District,Recorder (Float or Transducer),,,6/25/09,6/25/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,4,25,2009,4/25/09,,214.71,2694,Interpolated From Topo Map,2479.29,1,Groundwater Conservation District,Recorder (Float or Transducer),,,6/25/09,6/25/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,5,10,2009,5/10/09,,215.43,2694,Interpolated From Topo Map,2478.57,1,Groundwater Conservation District,Recorder (Float or Transducer),,,6/25/09,6/25/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,5,15,2009,5/15/09,,215.61,2694,Interpolated From Topo Map,2478.39,1,Groundwater Conservation District,Recorder (Float or Transducer),,,6/25/09,6/25/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,5,20,2009,5/20/09,,215.76,2694,Interpolated From Topo Map,2478.24,1,Groundwater Conservation District,Recorder (Float or Transducer),,,6/25/09,6/25/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,5,25,2009,5/25/09,,215.84,2694,Interpolated From Topo Map,2478.16,1,Groundwater Conservation District,Recorder (Float or Transducer),,,6/25/09,6/25/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,5,30,2009,5/30/09,,216.34,2694,Interpolated From Topo Map,2477.66,1,Groundwater Conservation District,Recorder (Float or Transducer),,,6/25/09,6/25/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,6,5,2009,6/5/09,,216.42,2694,Interpolated From Topo Map,2477.58,1,Groundwater Conservation District,Recorder (Float or Transducer),,,10/22/09,10/22/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,6,10,2009,6/10/09,,216.45,2694,Interpolated From Topo Map,2477.55,1,Groundwater Conservation District,Recorder (Float or Transducer),,,10/22/09,10/22/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,6,15,2009,6/15/09,,216.56,2694,Interpolated From Topo Map,2477.44,1,Groundwater Conservation District,Recorder (Float or Transducer),,,10/22/09,10/22/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,7,10,2009,7/10/09,,216.86,2694,Interpolated From Topo Map,2477.14,1,Groundwater Conservation District,Recorder (Float or Transducer),,,10/22/09,10/22/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,7,15,2009,7/15/09,,216.86,2694,Interpolated From Topo Map,2477.14,1,Groundwater Conservation District,Recorder (Float or Transducer),,,10/22/09,10/22/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,7,20,2009,7/20/09,,216.92,2694,Interpolated From Topo Map,2477.08,1,Groundwater Conservation District,Recorder (Float or Transducer),,,10/22/09,10/22/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,7,25,2009,7/25/09,,217.17,2694,Interpolated From Topo Map,2476.83,1,Groundwater Conservation District,Recorder (Float or Transducer),,,10/22/09,10/22/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,7,30,2009,7/30/09,,217.13,2694,Interpolated From Topo Map,2476.87,1,Groundwater Conservation District,Recorder (Float or Transducer),,,10/22/09,10/22/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,8,5,2009,8/5/09,,217.39,2694,Interpolated From Topo Map,2476.61,1,Groundwater Conservation District,Recorder (Float or Transducer),,,10/22/09,10/22/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,8,10,2009,8/10/09,,217.49,2694,Interpolated From Topo Map,2476.51,1,Groundwater Conservation District,Recorder (Float or Transducer),,,10/22/09,10/22/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,8,15,2009,8/15/09,,217.43,2694,Interpolated From Topo Map,2476.57,1,Groundwater Conservation District,Recorder (Float or Transducer),,,10/22/09,10/22/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,8,20,2009,8/20/09,,217.55,2694,Interpolated From Topo Map,2476.45,1,Groundwater Conservation District,Recorder (Float or Transducer),,,10/22/09,10/22/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,8,25,2009,8/25/09,,217.82,2694,Interpolated From Topo Map,2476.18,1,Groundwater Conservation District,Recorder (Float or Transducer),,,10/22/09,10/22/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,8,30,2009,8/30/09,,217.93,2694,Interpolated From Topo Map,2476.07,1,Groundwater Conservation District,Recorder (Float or Transducer),,,10/22/09,10/22/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,9,5,2009,9/5/09,,218,2694,Interpolated From Topo Map,2476,1,Groundwater Conservation District,Recorder (Float or Transducer),,,10/22/09,10/22/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,9,10,2009,9/10/09,,218.09,2694,Interpolated From Topo Map,2475.91,1,Groundwater Conservation District,Recorder (Float or Transducer),,,10/22/09,10/22/09
4655603,Pecos,Pecos Valley/Dockum,Publishable,9,30,2009,9/30/09,,218.15,2694,Interpolated From Topo Map,2475.85,1,Texas Water Development Board,Recorder (Float or Transducer),,,2/1/10,2/1/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,10,5,2009,10/5/09,,217.98,2694,Interpolated From Topo Map,2476.02,1,Texas Water Development Board,Recorder (Float or Transducer),,,2/1/10,2/1/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,10,10,2009,10/10/09,,218,2694,Interpolated From Topo Map,2476,1,Texas Water Development Board,Recorder (Float or Transducer),,,2/1/10,2/1/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,10,15,2009,10/15/09,,217.77,2694,Interpolated From Topo Map,2476.23,1,Texas Water Development Board,Recorder (Float or Transducer),,,2/1/10,2/1/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,10,20,2009,10/20/09,,217.37,2694,Interpolated From Topo Map,2476.63,1,Texas Water Development Board,Recorder (Float or Transducer),,,2/1/10,2/1/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,10,25,2009,10/25/09,,217.31,2694,Interpolated From Topo Map,2476.69,1,Texas Water Development Board,Recorder (Float or Transducer),,,2/1/10,2/1/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,10,30,2009,10/30/09,,217.26,2694,Interpolated From Topo Map,2476.74,1,Texas Water Development Board,Recorder (Float or Transducer),,,2/1/10,2/1/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,11,5,2009,11/5/09,,217.3,2694,Interpolated From Topo Map,2476.7,1,Texas Water Development Board,Recorder (Float or Transducer),,,2/1/10,2/1/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,11,10,2009,11/10/09,,217.21,2694,Interpolated From Topo Map,2476.79,1,Texas Water Development Board,Recorder (Float or Transducer),,,2/1/10,2/1/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,11,15,2009,11/15/09,,216.66,2694,Interpolated From Topo Map,2477.34,1,Texas Water Development Board,Recorder (Float or Transducer),,,2/1/10,2/1/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,11,20,2009,11/20/09,,216.63,2694,Interpolated From Topo Map,2477.37,1,Texas Water Development Board,Recorder (Float or Transducer),,,2/1/10,2/1/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,11,25,2009,11/25/09,,216.71,2694,Interpolated From Topo Map,2477.29,1,Texas Water Development Board,Recorder (Float or Transducer),,,2/1/10,2/1/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,11,30,2009,11/30/09,,216.52,2694,Interpolated From Topo Map,2477.48,1,Texas Water Development Board,Recorder (Float or Transducer),,,2/1/10,2/1/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,12,5,2009,12/5/09,,216.06,2694,Interpolated From Topo Map,2477.94,1,Texas Water Development Board,Recorder (Float or Transducer),,,2/1/10,2/1/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,12,10,2009,12/10/09,,216.08,2694,Interpolated From Topo Map,2477.92,1,Texas Water Development Board,Recorder (Float or Transducer),,,2/1/10,2/1/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,12,15,2009,12/15/09,,216.04,2694,Interpolated From Topo Map,2477.96,1,Texas Water Development Board,Recorder (Float or Transducer),,,2/1/10,2/1/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,12,20,2009,12/20/09,,215.95,2694,Interpolated From Topo Map,2478.05,1,Texas Water Development Board,Recorder (Float or Transducer),,,2/1/10,2/1/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,12,25,2009,12/25/09,,215.62,2694,Interpolated From Topo Map,2478.38,1,Texas Water Development Board,Recorder (Float or Transducer),,,2/1/10,2/1/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,12,30,2009,12/30/09,,215.6,2694,Interpolated From Topo Map,2478.4,1,Texas Water Development Board,Recorder (Float or Transducer),,,2/1/10,2/1/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,1,5,2010,1/5/10,,215.48,2694,Interpolated From Topo Map,2478.52,1,Texas Water Development Board,Recorder (Float or Transducer),,,2/1/10,2/1/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,1,10,2010,1/10/10,,215.53,2694,Interpolated From Topo Map,2478.47,1,Texas Water Development Board,Recorder (Float or Transducer),,,4/29/10,4/29/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,1,15,2010,1/15/10,,215.11,2694,Interpolated From Topo Map,2478.89,1,Texas Water Development Board,Recorder (Float or Transducer),,,4/29/10,4/29/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,1,20,2010,1/20/10,,214.68,2694,Interpolated From Topo Map,2479.32,1,Texas Water Development Board,Recorder (Float or Transducer),,,4/29/10,4/29/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,1,25,2010,1/25/10,,214.96,2694,Interpolated From Topo Map,2479.04,1,Texas Water Development Board,Recorder (Float or Transducer),,,4/29/10,4/29/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,1,30,2010,1/30/10,,214.94,2694,Interpolated From Topo Map,2479.06,1,Texas Water Development Board,Recorder (Float or Transducer),,,4/29/10,4/29/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,2,5,2010,2/5/10,,214.56,2694,Interpolated From Topo Map,2479.44,1,Texas Water Development Board,Recorder (Float or Transducer),,,4/29/10,4/29/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,2,10,2010,2/10/10,,214.55,2694,Interpolated From Topo Map,2479.45,1,Texas Water Development Board,Recorder (Float or Transducer),,,4/29/10,4/29/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,2,15,2010,2/15/10,,214.65,2694,Interpolated From Topo Map,2479.35,1,Texas Water Development Board,Recorder (Float or Transducer),,,4/29/10,4/29/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,2,20,2010,2/20/10,,213.96,2694,Interpolated From Topo Map,2480.04,1,Texas Water Development Board,Recorder (Float or Transducer),,,4/29/10,4/29/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,2,25,2010,2/25/10,,213.93,2694,Interpolated From Topo Map,2480.07,1,Texas Water Development Board,Recorder (Float or Transducer),,,4/29/10,4/29/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,2,28,2010,2/28/10,,213.67,2694,Interpolated From Topo Map,2480.33,1,Texas Water Development Board,Recorder (Float or Transducer),,,4/29/10,4/29/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,3,5,2010,3/5/10,,213.87,2694,Interpolated From Topo Map,2480.13,1,Texas Water Development Board,Recorder (Float or Transducer),,,4/29/10,4/29/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,3,10,2010,3/10/10,,213.69,2694,Interpolated From Topo Map,2480.31,1,Texas Water Development Board,Recorder (Float or Transducer),,,4/29/10,4/29/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,3,15,2010,3/15/10,,214.15,2694,Interpolated From Topo Map,2479.85,1,Texas Water Development Board,Recorder (Float or Transducer),,,4/29/10,4/29/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,3,20,2010,3/20/10,,214.41,2694,Interpolated From Topo Map,2479.59,1,Texas Water Development Board,Recorder (Float or Transducer),,,4/29/10,4/29/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,4,10,2010,4/10/10,,215.13,2694,Interpolated From Topo Map,2478.87,1,Texas Water Development Board,Recorder (Float or Transducer),,,8/20/10,8/20/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,4,15,2010,4/15/10,,215.15,2694,Interpolated From Topo Map,2478.85,1,Texas Water Development Board,Recorder (Float or Transducer),,,8/20/10,8/20/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,4,20,2010,4/20/10,,214.23,2694,Interpolated From Topo Map,2479.77,1,Texas Water Development Board,Recorder (Float or Transducer),,,8/20/10,8/20/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,5,10,2010,5/10/10,,215.29,2694,Interpolated From Topo Map,2478.71,1,Texas Water Development Board,Recorder (Float or Transducer),,,8/20/10,8/20/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,5,15,2010,5/15/10,,215.63,2694,Interpolated From Topo Map,2478.37,1,Texas Water Development Board,Recorder (Float or Transducer),,,8/20/10,8/20/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,5,20,2010,5/20/10,,215.52,2694,Interpolated From Topo Map,2478.48,1,Texas Water Development Board,Recorder (Float or Transducer),,,8/20/10,8/20/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,5,25,2010,5/25/10,,215.71,2694,Interpolated From Topo Map,2478.29,1,Texas Water Development Board,Recorder (Float or Transducer),,,8/20/10,8/20/10
4655603,Pecos,Pecos Valley/Dockum,Publishable,6,28,2010,6/28/10,,217.06,2694,Interpolated From Topo Map,2476.94,1,U.S. Geological Survey,Electric Line,,,5/31/11,5/31/11
4655603,Pecos,Pecos Valley/Dockum,Publishable,4,20,2011,4/20/11,,215.71,2694,Interpolated From Topo Map,2478.29,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,4,25,2011,4/25/11,,215.56,2694,Interpolated From Topo Map,2478.44,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,4,30,2011,4/30/11,,215.67,2694,Interpolated From Topo Map,2478.33,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,5,5,2011,5/5/11,,216.15,2694,Interpolated From Topo Map,2477.85,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,5,10,2011,5/10/11,,215.99,2694,Interpolated From Topo Map,2478.01,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,5,15,2011,5/15/11,,216.53,2694,Interpolated From Topo Map,2477.47,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,5,20,2011,5/20/11,,216.45,2694,Interpolated From Topo Map,2477.55,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,5,25,2011,5/25/11,,216.74,2694,Interpolated From Topo Map,2477.26,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,5,30,2011,5/30/11,,216.72,2694,Interpolated From Topo Map,2477.28,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,6,5,2011,6/5/11,,217.14,2694,Interpolated From Topo Map,2476.86,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,6,10,2011,6/10/11,,216.94,2694,Interpolated From Topo Map,2477.06,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,6,15,2011,6/15/11,,216.99,2694,Interpolated From Topo Map,2477.01,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,6,20,2011,6/20/11,,217.08,2694,Interpolated From Topo Map,2476.92,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,6,25,2011,6/25/11,,217.37,2694,Interpolated From Topo Map,2476.63,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,6,30,2011,6/30/11,,217.69,2694,Interpolated From Topo Map,2476.31,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,7,5,2011,7/5/11,,217.82,2694,Interpolated From Topo Map,2476.18,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,7,10,2011,7/10/11,,217.82,2694,Interpolated From Topo Map,2476.18,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,7,15,2011,7/15/11,,217.85,2694,Interpolated From Topo Map,2476.15,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,7,20,2011,7/20/11,,217.98,2694,Interpolated From Topo Map,2476.02,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,7,25,2011,7/25/11,,218.15,2694,Interpolated From Topo Map,2475.85,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,7,30,2011,7/30/11,,218.36,2694,Interpolated From Topo Map,2475.64,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,8,5,2011,8/5/11,,218.29,2694,Interpolated From Topo Map,2475.71,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,8,10,2011,8/10/11,,218.31,2694,Interpolated From Topo Map,2475.69,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,8,15,2011,8/15/11,,218.43,2694,Interpolated From Topo Map,2475.57,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,8,20,2011,8/20/11,,218.46,2694,Interpolated From Topo Map,2475.54,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,8,25,2011,8/25/11,,218.63,2694,Interpolated From Topo Map,2475.37,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,8,30,2011,8/30/11,,218.53,2694,Interpolated From Topo Map,2475.47,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,9,5,2011,9/5/11,,218.89,2694,Interpolated From Topo Map,2475.11,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,9,10,2011,9/10/11,,218.83,2694,Interpolated From Topo Map,2475.17,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,9,15,2011,9/15/11,,218.83,2694,Interpolated From Topo Map,2475.17,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,9,20,2011,9/20/11,,218.79,2694,Interpolated From Topo Map,2475.21,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,9,25,2011,9/25/11,,218.71,2694,Interpolated From Topo Map,2475.29,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,9,30,2011,9/30/11,,219.1,2694,Interpolated From Topo Map,2474.9,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,10,5,2011,10/5/11,,218.8,2694,Interpolated From Topo Map,2475.2,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,10,10,2011,10/10/11,,218.84,2694,Interpolated From Topo Map,2475.16,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,10,15,2011,10/15/11,,218.74,2694,Interpolated From Topo Map,2475.26,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,10,20,2011,10/20/11,,218.54,2694,Interpolated From Topo Map,2475.46,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
4655603,Pecos,Pecos Valley/Dockum,Publishable,10,25,2011,10/25/11,,218.36,2694,Interpolated From Topo Map,2475.64,1,Groundwater Conservation District,Recorder (Float or Transducer),,,11/20/12,11/20/12
